Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Invoice
OD454,Esther,Oil & Masala,Masalas,Ramanadhapuram,20-10-2018,East,850,0.11,93.5,Tamil Nadu,1203755
OD5683,Esther,Fruits & Veggies,Fresh Vegetables,Namakkal,23-10-2018,East,1326,0.18,159.12,Tamil Nadu,1203755
OD6642,Esther,"Eggs, Meat & Fish",Fish,Ramanadhapuram,28-10-2018,East,1164,0.35,162.96,Tamil Nadu,1203755
OD2740,Esther,Oil & Masala,Spices,Viluppuram,27-11-2018,East,944,0.16,94.4,Tamil Nadu,1203755
OD259,Esther,Beverages,Soft Drinks,Dharmapuri,01-12-2018,East,660,0.29,290.4,Tamil Nadu,1203755
OD3771,Anu,Oil & Masala,Spices,Perambalur,14-12-2017,East,2298,0.18,528.54,Tamil Nadu,1203771
OD2851,Anu,Oil & Masala,Edible Oil & Ghee,Theni,15-12-2017,East,2065,0.26,805.35,Tamil Nadu,1203771
OD3830,Aditi,Fruits & Veggies,Fresh Vegetables,Trichy,03-05-2016,East,1265,0.33,366.85,Tamil Nadu,1203830
OD3706,Aditi,Food Grains,Organic Staples,Karur,08-05-2016,East,1770,0.17,708,Tamil Nadu,1203830
OD3802,Aditi,Snacks,Chocolates,Dharmapuri,17-05-2016,East,2174,0.31,826.12,Tamil Nadu,1203830
OD9276,Aditi,Food Grains,Atta & Flour,Cumbum,01-09-2016,East,2319,0.27,371.04,Tamil Nadu,1203830
OD7300,Aditi,Snacks,Cookies,Karur,07-09-2016,East,2323,0.34,696.9,Tamil Nadu,1203830
OD1664,Aditi,Beverages,Soft Drinks,Coimbatore,17-09-2016,East,1102,0.19,407.74,Tamil Nadu,1203830
OD3872,Amy,Bakery,Biscuits,Viluppuram,22-09-2017,East,2007,0.31,863.01,Tamil Nadu,1203872
OD8754,Amy,"Eggs, Meat & Fish",Mutton,Tenkasi,07-10-2017,East,691,0.24,165.84,Tamil Nadu,1203872
OD6043,Amy,Bakery,Breads & Buns,Ooty,16-10-2017,East,1504,0.17,391.04,Tamil Nadu,1203872
OD5744,Amy,Snacks,Chocolates,Cumbum,28-10-2017,East,759,0.16,68.31,Tamil Nadu,1203872
OD5352,Amy,Fruits & Veggies,Organic Vegetables,Namakkal,25-11-2017,East,1397,0.33,125.73,Tamil Nadu,1203872
OD5790,Amy,Food Grains,Organic Staples,Viluppuram,05-12-2017,East,2409,0.1,794.97,Tamil Nadu,1203872
OD3931,Amy,Oil & Masala,Masalas,Cumbum,10-12-2017,East,1359,0.17,326.16,Tamil Nadu,1203872
OD3630,Amy,Food Grains,Atta & Flour,Theni,14-12-2017,East,2011,0.25,864.73,Tamil Nadu,1203872
OD3883,Akash,Bakery,Biscuits,Dharmapuri,09-10-2018,East,996,0.23,249,Tamil Nadu,1203883
OD6325,Akash,Bakery,Cakes,Kanyakumari,23-10-2018,East,2066,0.11,123.96,Tamil Nadu,1203883
OD3585,Akash,Food Grains,Dals & Pulses,Vellore,13-11-2018,East,735,0.24,154.35,Tamil Nadu,1203883
OD1644,Akash,Bakery,Biscuits,Nagercoil,20-11-2018,East,632,0.23,151.68,Tamil Nadu,1203883
OD2181,Akash,Snacks,Noodles,Namakkal,21-11-2018,East,1897,0.21,170.73,Tamil Nadu,1203883
OD3968,Amrish,Fruits & Veggies,Organic Vegetables,Viluppuram,14-02-2016,East,1957,0.12,821.94,Tamil Nadu,1203968
OD3848,Amrish,"Eggs, Meat & Fish",Eggs,Dharmapuri,22-06-2016,East,2027,0.34,445.94,Tamil Nadu,1203968
OD5679,Amrish,Bakery,Breads & Buns,Tirunelveli,03-07-2016,East,1332,0.12,372.96,Tamil Nadu,1203968
OD3710,Amrish,Snacks,Noodles,Salem,09-07-2016,East,1322,0.25,568.46,Tamil Nadu,1203968
OD7154,Amrish,Oil & Masala,Masalas,Tirunelveli,09-07-2016,East,632,0.2,195.92,Tamil Nadu,1203968
OD1062,Amrish,Bakery,Cakes,Virudhunagar,11-07-2016,East,1268,0.16,63.4,Tamil Nadu,1203968
OD3987,Amy,Snacks,Cookies,Karur,09-01-2018,East,1204,0.12,337.12,Tamil Nadu,1203987
OD5067,Amy,Fruits & Veggies,Fresh Vegetables,Dharmapuri,19-01-2018,East,2126,0.28,425.2,Tamil Nadu,1203987
OD5056,Amy,Beverages,Health Drinks,Kanyakumari,27-01-2018,East,583,0.21,46.64,Tamil Nadu,1203987
OD2089,Amy,Fruits & Veggies,Organic Fruits,Ooty,13-03-2018,East,1536,0.1,307.2,Tamil Nadu,1203987
OD2766,Amy,Bakery,Cakes,Salem,12-04-2018,East,1967,0.14,491.75,Tamil Nadu,1203987
OD2770,Amy,Snacks,Chocolates,Ramanadhapuram,12-04-2018,East,2125,0.11,658.75,Tamil Nadu,1203987
OD4003,Akash,Bakery,Biscuits,Vellore,01-12-2018,East,1212,0.29,133.32,Tamil Nadu,1204003
OD3803,Akash,Food Grains,Rice,Viluppuram,18-12-2018,East,1958,0.15,489.5,Tamil Nadu,1204003
OD5304,Akash,Food Grains,Dals & Pulses,Dindigul,21-12-2018,East,2232,0.14,803.52,Tamil Nadu,1204003
OD5081,Alan,Snacks,Noodles,Cumbum,17-02-2018,South,1050,0.19,472.5,Tamil Nadu,1204021
OD6735,Alan,Fruits & Veggies,Organic Vegetables,Dindigul,31-03-2018,South,1274,0.14,433.16,Tamil Nadu,1204021
OD4068,Alan,Oil & Masala,Spices,Dharmapuri,22-04-2018,South,1082,0.3,313.78,Tamil Nadu,1204021
OD4021,Alan,Food Grains,Rice,Virudhunagar,02-11-2018,South,1327,0.33,305.21,Tamil Nadu,1204021
OD4149,Alan,Snacks,Cookies,Nagercoil,04-11-2018,South,932,0.12,55.92,Tamil Nadu,1204021
OD4053,Adavan,Bakery,Breads & Buns,Madurai,04-09-2017,South,1426,0.13,399.28,Tamil Nadu,1204053
OD6071,Adavan,Food Grains,Dals & Pulses,Virudhunagar,12-09-2017,South,1697,0.3,305.46,Tamil Nadu,1204053
OD1190,Adavan,Bakery,Cakes,Bodi,28-10-2017,South,1770,0.21,88.5,Tamil Nadu,1204053
OD6760,Adavan,Fruits & Veggies,Fresh Vegetables,Chennai,04-11-2017,South,1836,0.11,257.04,Tamil Nadu,1204053
OD1081,Adavan,Bakery,Cakes,Chennai,05-11-2017,South,1069,0.2,288.63,Tamil Nadu,1204053
OD4059,Esther,Snacks,Cookies,Dharmapuri,21-07-2018,South,1544,0.25,663.92,Tamil Nadu,1204059
OD9715,Esther,Snacks,Noodles,Tirunelveli,08-09-2018,South,2204,0.27,947.72,Tamil Nadu,1204059
OD4160,Esther,Bakery,Breads & Buns,Pudukottai,09-09-2018,South,1809,0.23,452.25,Tamil Nadu,1204059
OD4088,Esther,Fruits & Veggies,Organic Vegetables,Tenkasi,20-10-2018,South,1024,0.25,358.4,Tamil Nadu,1204059
OD2266,Esther,Beverages,Health Drinks,Trichy,20-11-2018,South,2305,0.35,530.15,Tamil Nadu,1204059
OD832,Alan,Snacks,Cookies,Pudukottai,16-06-2018,South,1095,0.13,339.45,Tamil Nadu,1204068
OD5089,Alan,"Eggs, Meat & Fish",Chicken,Coimbatore,07-08-2018,South,2415,0.15,120.75,Tamil Nadu,1204068
OD2925,Alan,Food Grains,Rice,Karur,23-08-2018,South,2347,0.16,704.1,Tamil Nadu,1204068
OD8253,Alan,Beverages,Health Drinks,Ramanadhapuram,18-09-2018,South,2412,0.3,675.36,Tamil Nadu,1204068
OD4099,Akash,"Eggs, Meat & Fish",Mutton,Viluppuram,25-07-2017,South,577,0.31,201.95,Tamil Nadu,1204099
OD9412,Akash,Fruits & Veggies,Organic Fruits,Ramanadhapuram,08-08-2017,South,2449,0.12,685.72,Tamil Nadu,1204099
OD9420,Akash,Oil & Masala,Masalas,Namakkal,14-09-2017,South,1214,0.21,485.6,Tamil Nadu,1204099
OD4126,Arutra,Beverages,Soft Drinks,Tenkasi,03-02-2016,South,1080,0.21,140.4,Tamil Nadu,1204126
OD7508,Arutra,Fruits & Veggies,Organic Vegetables,Chennai,08-06-2016,South,1492,0.29,417.76,Tamil Nadu,1204126
OD7585,Arutra,Fruits & Veggies,Fresh Fruits,Dharmapuri,07-11-2016,South,711,0.25,199.08,Tamil Nadu,1204126
OD4158,Arutra,Oil & Masala,Masalas,Chennai,20-11-2016,South,1808,0.24,397.76,Tamil Nadu,1204126
OD4167,Adavan,Beverages,Soft Drinks,Vellore,08-01-2017,South,1693,0.21,474.04,Tamil Nadu,1204167
OD6073,Adavan,Snacks,Cookies,Tirunelveli,27-03-2017,South,2299,0.21,137.94,Tamil Nadu,1204167
OD6368,Adavan,Oil & Masala,Edible Oil & Ghee,Salem,28-03-2017,South,1239,0.1,446.04,Tamil Nadu,1204167
OD2272,Adavan,Fruits & Veggies,Organic Vegetables,Cumbum,29-07-2017,South,2285,0.35,776.9,Tamil Nadu,1204167
OD9487,Adavan,Food Grains,Rice,Ooty,09-08-2017,South,1177,0.32,282.48,Tamil Nadu,1204167
OD4181,Anu,"Eggs, Meat & Fish",Fish,Krishnagiri,03-02-2018,South,2233,0.31,491.26,Tamil Nadu,1204181
OD7578,Anu,Fruits & Veggies,Fresh Fruits,Krishnagiri,06-04-2018,South,1050,0.23,441,Tamil Nadu,1204181
OD6113,Anu,Snacks,Cookies,Vellore,14-04-2018,South,1071,0.11,74.97,Tamil Nadu,1204181
OD5414,Anu,"Eggs, Meat & Fish",Chicken,Coimbatore,19-05-2018,South,2412,0.17,1061.28,Tamil Nadu,1204181
OD1078,Anu,Oil & Masala,Masalas,Trichy,30-05-2018,South,900,0.17,405,Tamil Nadu,1204181
OD4888,Anu,Fruits & Veggies,Organic Fruits,Krishnagiri,01-08-2018,South,2415,0.22,869.4,Tamil Nadu,1204181
OD1319,Anu,Bakery,Biscuits,Dindigul,06-08-2018,South,752,0.21,255.68,Tamil Nadu,1204181
OD4185,Esther,Oil & Masala,Edible Oil & Ghee,Virudhunagar,08-09-2017,South,979,0.13,195.8,Tamil Nadu,1204185
OD7568,Esther,Snacks,Cookies,Vellore,10-10-2017,South,2117,0.23,296.38,Tamil Nadu,1204185
OD9453,Esther,Bakery,Cakes,Dharmapuri,11-11-2017,South,921,0.13,349.98,Tamil Nadu,1204185
OD9007,Esther,Snacks,Cookies,Tirunelveli,24-12-2017,South,1589,0.12,413.14,Tamil Nadu,1204185
OD4229,Akash,Bakery,Biscuits,Pudukottai,14-01-2018,South,1707,0.29,734.01,Tamil Nadu,1204229
OD9400,Akash,"Eggs, Meat & Fish",Eggs,Virudhunagar,26-03-2018,South,1920,0.12,537.6,Tamil Nadu,1204229
OD2257,Akash,Fruits & Veggies,Fresh Fruits,Bodi,09-04-2018,South,1710,0.22,307.8,Tamil Nadu,1204229
OD6093,Akash,Fruits & Veggies,Organic Fruits,Coimbatore,04-06-2018,South,1831,0.24,530.99,Tamil Nadu,1204229
OD4878,Akash,Food Grains,Rice,Bodi,22-09-2018,South,2403,0.33,1033.29,Tamil Nadu,1204229
OD7510,Akash,Beverages,Soft Drinks,Tirunelveli,28-09-2018,South,1461,0.16,350.64,Tamil Nadu,1204229
OD4202,Akash,Fruits & Veggies,Organic Fruits,Salem,03-10-2018,South,2013,0.29,845.46,Tamil Nadu,1204229
OD4235,Amy,Beverages,Health Drinks,Karur,02-09-2017,South,1970,0.14,137.9,Tamil Nadu,1204235
OD4172,Amy,Beverages,Soft Drinks,Virudhunagar,06-09-2017,South,1510,0.19,543.6,Tamil Nadu,1204235
OD6775,Amy,Food Grains,Organic Staples,Vellore,09-12-2017,South,1108,0.27,321.32,Tamil Nadu,1204235
OD4249,Adavan,Snacks,Cookies,Coimbatore,14-01-2018,South,770,0.22,300.3,Tamil Nadu,1204249
OD9931,Adavan,Bakery,Biscuits,Theni,07-04-2018,South,1363,0.25,340.75,Tamil Nadu,1204249
OD4161,Adavan,Beverages,Soft Drinks,Tirunelveli,01-05-2018,South,2169,0.14,108.45,Tamil Nadu,1204249
OD1753,Adavan,Fruits & Veggies,Fresh Fruits,Virudhunagar,03-06-2018,South,1646,0.13,510.26,Tamil Nadu,1204249
OD4252,Amy,Bakery,Cakes,Chennai,07-01-2018,South,1654,0.22,330.8,Tamil Nadu,1204252
OD6751,Amy,"Eggs, Meat & Fish",Mutton,Coimbatore,26-01-2018,South,2086,0.28,625.8,Tamil Nadu,1204252
OD9444,Amy,"Eggs, Meat & Fish",Eggs,Kanyakumari,30-04-2018,South,2367,0.26,189.36,Tamil Nadu,1204252
OD7435,Amy,Fruits & Veggies,Organic Vegetables,Dharmapuri,18-09-2018,South,2270,0.3,204.3,Tamil Nadu,1204252
OD635,Amy,"Eggs, Meat & Fish",Fish,Cumbum,24-09-2018,South,1931,0.26,308.96,Tamil Nadu,1204252
OD9932,Amy,Bakery,Breads & Buns,Krishnagiri,07-10-2018,South,854,0.12,196.42,Tamil Nadu,1204252
OD5469,Amy,Snacks,Noodles,Bodi,23-10-2018,South,2453,0.28,883.08,Tamil Nadu,1204252
OD7567,Amy,Beverages,Health Drinks,Kanyakumari,27-10-2018,South,2334,0.26,793.56,Tamil Nadu,1204252
OD4253,Amrish,Bakery,Biscuits,Tenkasi,03-06-2018,South,1107,0.14,265.68,Tamil Nadu,1204253
OD4038,Amrish,Beverages,Health Drinks,Ooty,22-09-2018,South,2017,0.14,383.23,Tamil Nadu,1204253
OD8877,Amrish,Food Grains,Dals & Pulses,Madurai,12-10-2018,South,816,0.28,334.56,Tamil Nadu,1204253
OD1757,Amrish,Fruits & Veggies,Fresh Fruits,Bodi,29-11-2018,South,2123,0.11,891.66,Tamil Nadu,1204253
OD7534,Amrish,"Eggs, Meat & Fish",Eggs,Ooty,02-12-2018,South,2125,0.22,743.75,Tamil Nadu,1204253
OD1097,Amrish,Food Grains,Rice,Coimbatore,25-12-2018,South,1850,0.3,388.5,Tamil Nadu,1204253
OD4279,Anu,Beverages,Health Drinks,Cumbum,12-05-2017,West,1091,0.35,349.12,Tamil Nadu,1204279
OD1844,Anu,"Eggs, Meat & Fish",Fish,Virudhunagar,23-05-2017,West,1607,0.19,691.01,Tamil Nadu,1204279
OD4374,Anu,"Eggs, Meat & Fish",Mutton,Namakkal,25-06-2017,West,1382,0.28,179.66,Tamil Nadu,1204279
OD7840,Anu,"Eggs, Meat & Fish",Chicken,Cumbum,18-07-2017,West,2190,0.3,788.4,Tamil Nadu,1204279
OD9657,Anu,Food Grains,Rice,Pudukottai,08-08-2017,West,2263,0.22,203.67,Tamil Nadu,1204279
OD4295,Amrish,Snacks,Cookies,Nagercoil,25-11-2018,West,1657,0.28,364.54,Tamil Nadu,1204295
OD5140,Amrish,Food Grains,Atta & Flour,Madurai,03-12-2018,West,1722,0.18,309.96,Tamil Nadu,1204295
OD4303,Arutra,Oil & Masala,Masalas,Tenkasi,06-12-2016,West,601,0.3,114.19,Tamil Nadu,1204303
OD7814,Arutra,Food Grains,Organic Staples,Salem,08-12-2016,West,1909,0.26,744.51,Tamil Nadu,1204303
OD4326,Amy,Snacks,Cookies,Perambalur,30-10-2017,West,618,0.21,210.12,Tamil Nadu,1204326
OD7609,Amy,Food Grains,Atta & Flour,Pudukottai,08-12-2017,West,757,0.34,113.55,Tamil Nadu,1204326
OD650,Amy,Snacks,Chocolates,Viluppuram,11-12-2017,West,2404,0.23,697.16,Tamil Nadu,1204326
OD7644,Amy,Beverages,Health Drinks,Tenkasi,23-12-2017,West,1674,0.31,736.56,Tamil Nadu,1204326
OD7611,Amy,Beverages,Health Drinks,Nagercoil,31-12-2017,West,863,0.23,120.82,Tamil Nadu,1204326
OD4341,Esther,"Eggs, Meat & Fish",Fish,Tirunelveli,12-11-2015,West,1595,0.12,622.05,Tamil Nadu,1204341
OD9029,Esther,Fruits & Veggies,Organic Fruits,Ooty,19-11-2015,West,2444,0.15,513.24,Tamil Nadu,1204341
OD4442,Akash,Oil & Masala,Spices,Viluppuram,15-08-2017,West,803,0.27,216.81,Tamil Nadu,1204355
OD7824,Akash,Bakery,Biscuits,Viluppuram,23-09-2017,West,2089,0.25,814.71,Tamil Nadu,1204355
OD8299,Akash,Food Grains,Organic Staples,Theni,14-10-2017,West,2493,0.16,349.02,Tamil Nadu,1204355
OD7806,Akash,"Eggs, Meat & Fish",Mutton,Virudhunagar,27-10-2017,West,739,0.23,162.58,Tamil Nadu,1204355
OD844,Akash,Food Grains,Rice,Madurai,07-11-2017,West,2386,0.29,858.96,Tamil Nadu,1204355
OD9968,Akash,"Eggs, Meat & Fish",Chicken,Bodi,24-11-2017,West,664,0.24,252.32,Tamil Nadu,1204355
OD4397,Akash,Food Grains,Atta & Flour,Ramanadhapuram,19-06-2016,West,1324,0.15,66.2,Tamil Nadu,1204397
OD1865,Akash,Oil & Masala,Edible Oil & Ghee,Madurai,25-06-2016,West,640,0.14,262.4,Tamil Nadu,1204397
OD4323,Akash,Bakery,Cakes,Coimbatore,26-07-2016,West,563,0.1,50.67,Tamil Nadu,1204397
OD7715,Akash,Food Grains,Rice,Dharmapuri,26-07-2016,West,2097,0.21,733.95,Tamil Nadu,1204397
OD2375,Akash,Snacks,Cookies,Perambalur,24-08-2016,West,2354,0.23,847.44,Tamil Nadu,1204397
OD6474,Akash,Bakery,Breads & Buns,Vellore,13-09-2016,West,2198,0.29,571.48,Tamil Nadu,1204397
OD4451,Arutra,Food Grains,Organic Staples,Namakkal,21-10-2017,West,876,0.15,289.08,Tamil Nadu,1204451
OD9602,Arutra,Bakery,Breads & Buns,Vellore,04-11-2017,West,2313,0.22,1017.72,Tamil Nadu,1204451
OD3031,Arutra,Food Grains,Dals & Pulses,Salem,10-11-2017,West,1935,0.34,832.05,Tamil Nadu,1204451
OD7652,Arutra,Oil & Masala,Masalas,Karur,02-12-2017,West,1608,0.22,723.6,Tamil Nadu,1204451
OD7736,Arutra,Beverages,Soft Drinks,Trichy,18-12-2017,West,844,0.34,211,Tamil Nadu,1204451
OD8835,Arutra,Food Grains,Dals & Pulses,Theni,18-12-2017,West,1759,0.17,686.01,Tamil Nadu,1204451
OD4455,Aditi,Beverages,Health Drinks,Tenkasi,10-04-2017,West,1708,0.1,341.6,Tamil Nadu,1204455
OD3070,Aditi,Bakery,Biscuits,Tenkasi,16-05-2017,West,1258,0.16,364.82,Tamil Nadu,1204455
OD3098,Aditi,Food Grains,Atta & Flour,Dharmapuri,17-07-2017,West,2477,0.33,891.72,Tamil Nadu,1204455
OD6788,Aditi,Snacks,Chocolates,Kanyakumari,26-08-2017,West,2428,0.15,655.56,Tamil Nadu,1204455
OD2293,Aditi,Fruits & Veggies,Organic Fruits,Nagercoil,05-09-2017,West,2306,0.22,899.34,Tamil Nadu,1204455
OD4530,Aditi,Oil & Masala,Spices,Chennai,15-09-2017,West,794,0.2,269.96,Tamil Nadu,1204455
OD4468,Arutra,Beverages,Soft Drinks,Dharmapuri,27-01-2015,West,540,0.34,156.6,Tamil Nadu,1204468
OD7649,Arutra,Bakery,Biscuits,Tenkasi,14-02-2015,West,1809,0.32,253.26,Tamil Nadu,1204468
OD4494,Aditi,Fruits & Veggies,Organic Fruits,Pudukottai,17-04-2016,West,611,0.35,85.54,Tamil Nadu,1204494
OD4402,Aditi,Snacks,Chocolates,Ramanadhapuram,23-06-2016,West,1460,0.27,116.8,Tamil Nadu,1204494
OD8897,Aditi,Food Grains,Organic Staples,Chennai,29-11-2016,West,2444,0.21,782.08,Tamil Nadu,1204494
OD9031,Aditi,Bakery,Breads & Buns,Tenkasi,01-12-2016,West,1341,0.25,415.71,Tamil Nadu,1204494
OD4505,Arutra,Fruits & Veggies,Organic Vegetables,Tirunelveli,20-01-2018,West,1379,0.2,137.9,Tamil Nadu,1204505
OD8516,Arutra,Beverages,Soft Drinks,Chennai,26-02-2018,West,2371,0.19,308.23,Tamil Nadu,1204505
OD9819,Arutra,"Eggs, Meat & Fish",Chicken,Kanyakumari,16-03-2018,West,978,0.32,332.52,Tamil Nadu,1204505
OD7713,Arutra,Beverages,Health Drinks,Salem,18-03-2018,West,985,0.3,206.85,Tamil Nadu,1204505
OD6131,Arutra,Fruits & Veggies,Fresh Vegetables,Virudhunagar,30-04-2018,West,1804,0.23,306.68,Tamil Nadu,1204505
OD4521,Anu,Snacks,Noodles,Pudukottai,14-01-2018,West,2299,0.35,942.59,Tamil Nadu,1204521
OD787,Anu,Bakery,Breads & Buns,Coimbatore,17-03-2018,West,1787,0.21,268.05,Tamil Nadu,1204521
OD2372,Anu,Snacks,Chocolates,Madurai,23-04-2018,West,1163,0.31,441.94,Tamil Nadu,1204521
OD4423,Anu,Food Grains,Organic Staples,Ramanadhapuram,25-04-2018,West,2445,0.11,415.65,Tamil Nadu,1204521
OD4563,Anu,Beverages,Soft Drinks,Vellore,03-05-2018,West,1511,0.11,120.88,Tamil Nadu,1204521
OD4531,Aditi,Bakery,Cakes,Trichy,04-09-2018,West,1852,0.24,703.76,Tamil Nadu,1204531
OD5869,Aditi,Food Grains,Dals & Pulses,Bodi,04-09-2018,West,2426,0.2,291.12,Tamil Nadu,1204531
OD142,Aditi,Oil & Masala,Masalas,Tirunelveli,18-09-2018,West,2483,0.14,223.47,Tamil Nadu,1204531
OD4591,Aditi,Beverages,Health Drinks,Perambalur,23-09-2018,West,1432,0.2,400.96,Tamil Nadu,1204531
OD1100,Aditi,Oil & Masala,Masalas,Ramanadhapuram,29-09-2018,West,1532,0.28,337.04,Tamil Nadu,1204531
OD2340,Aditi,Snacks,Chocolates,Theni,09-10-2018,West,1717,0.25,291.89,Tamil Nadu,1204531
OD7612,Aditi,Bakery,Biscuits,Trichy,15-10-2018,West,2479,0.11,371.85,Tamil Nadu,1204531
OD4545,Aditi,Bakery,Cakes,Bodi,30-10-2018,West,1640,0.34,688.8,Tamil Nadu,1204545
OD8046,Aditi,"Eggs, Meat & Fish",Chicken,Trichy,16-12-2018,West,1132,0.25,56.6,Tamil Nadu,1204545
OD4551,Arutra,Fruits & Veggies,Fresh Vegetables,Namakkal,12-05-2016,West,517,0.15,41.36,Tamil Nadu,1204551
OD1875,Arutra,"Eggs, Meat & Fish",Fish,Krishnagiri,31-05-2016,West,572,0.19,102.96,Tamil Nadu,1204551
OD4654,Arutra,Oil & Masala,Edible Oil & Ghee,Pudukottai,15-06-2016,West,1807,0.15,795.08,Tamil Nadu,1204551
OD1390,Arutra,Bakery,Biscuits,Coimbatore,14-07-2016,West,1764,0.35,740.88,Tamil Nadu,1204551
OD4554,Amrish,Bakery,Breads & Buns,Virudhunagar,23-08-2017,West,1252,0.23,212.84,Tamil Nadu,1204554
OD252,Amrish,Beverages,Health Drinks,Dindigul,11-09-2017,West,531,0.14,127.44,Tamil Nadu,1204554
OD6463,Amrish,Oil & Masala,Spices,Karur,11-09-2017,West,1929,0.1,810.18,Tamil Nadu,1204554
OD8651,Amrish,Food Grains,Rice,Vellore,20-09-2017,West,1638,0.32,458.64,Tamil Nadu,1204554
OD7720,Amrish,Oil & Masala,Spices,Namakkal,24-09-2017,West,568,0.24,45.44,Tamil Nadu,1204554
OD4558,Akash,Oil & Masala,Edible Oil & Ghee,Pudukottai,10-05-2015,West,851,0.25,221.26,Tamil Nadu,1204558
OD2593,Akash,Food Grains,Rice,Theni,22-06-2015,West,1173,0.32,129.03,Tamil Nadu,1204558
OD4569,Arvind,Fruits & Veggies,Fresh Fruits,Bodi,13-11-2016,West,1083,0.2,379.05,Tamil Nadu,1204569
OD4534,Arvind,Fruits & Veggies,Organic Fruits,Ramanadhapuram,17-11-2016,West,1752,0.12,297.84,Tamil Nadu,1204569
OD4600,Arvind,Snacks,Noodles,Dindigul,24-11-2016,West,2162,0.24,324.3,Tamil Nadu,1204569
OD9579,Arvind,"Eggs, Meat & Fish",Chicken,Coimbatore,01-12-2016,West,1492,0.23,552.04,Tamil Nadu,1204569
OD788,Arvind,Snacks,Cookies,Karur,12-12-2016,West,825,0.1,313.5,Tamil Nadu,1204569
OD4640,Alan,Fruits & Veggies,Fresh Vegetables,Ooty,30-01-2017,West,2207,0.32,176.56,Tamil Nadu,1204640
OD467,Alan,Snacks,Chocolates,Pudukottai,22-04-2017,West,580,0.26,139.2,Tamil Nadu,1204640
OD2360,Alan,Fruits & Veggies,Organic Fruits,Ooty,24-04-2017,West,645,0.29,174.15,Tamil Nadu,1204640
OD3002,Alan,Beverages,Soft Drinks,Perambalur,24-06-2017,West,2367,0.15,1065.15,Tamil Nadu,1204640
OD2970,Alan,Oil & Masala,Masalas,Krishnagiri,26-08-2017,West,2292,0.19,183.36,Tamil Nadu,1204640
OD2288,Alan,Snacks,Cookies,Chennai,05-09-2017,West,1375,0.18,426.25,Tamil Nadu,1204640
OD4646,Amrish,Bakery,Biscuits,Namakkal,20-05-2018,West,610,0.28,207.4,Tamil Nadu,1204646
OD8051,Amrish,Oil & Masala,Spices,Dindigul,15-06-2018,West,1920,0.28,633.6,Tamil Nadu,1204646
OD7832,Amrish,Snacks,Noodles,Salem,11-07-2018,West,774,0.16,85.14,Tamil Nadu,1204646
OD2398,Amrish,"Eggs, Meat & Fish",Eggs,Ooty,21-08-2018,West,2065,0.11,619.5,Tamil Nadu,1204646
OD6809,Amrish,Oil & Masala,Masalas,Namakkal,27-08-2018,West,570,0.17,182.4,Tamil Nadu,1204646
OD4684,Amrish,Snacks,Cookies,Bodi,05-12-2018,West,701,0.1,126.18,Tamil Nadu,1204684
OD566,Amrish,Fruits & Veggies,Fresh Fruits,Namakkal,07-12-2018,West,1527,0.16,305.4,Tamil Nadu,1204684
OD7780,Amrish,Snacks,Noodles,Bodi,10-12-2018,West,2355,0.14,1012.65,Tamil Nadu,1204684
OD5098,Amrish,Beverages,Health Drinks,Kanyakumari,18-12-2018,West,1867,0.34,317.39,Tamil Nadu,1204684
OD4693,Esther,Food Grains,Organic Staples,Salem,23-11-2015,West,1821,0.22,218.52,Tamil Nadu,1204693
OD5104,Esther,Snacks,Chocolates,Ooty,29-03-2016,West,1789,0.29,178.9,Tamil Nadu,1204693
OD2985,Esther,Food Grains,Atta & Flour,Pudukottai,11-04-2016,West,1808,0.2,216.96,Tamil Nadu,1204693
OD7823,Esther,Bakery,Cakes,Vellore,21-05-2016,West,2318,0.32,509.96,Tamil Nadu,1204693
OD2545,Esther,Oil & Masala,Edible Oil & Ghee,Virudhunagar,04-06-2016,West,512,0.15,71.68,Tamil Nadu,1204693
OD4702,Alan,Snacks,Chocolates,Pudukottai,24-02-2015,West,946,0.15,104.06,Tamil Nadu,1204702
OD8277,Alan,"Eggs, Meat & Fish",Eggs,Bodi,03-04-2015,West,2209,0.1,706.88,Tamil Nadu,1204702
OD7669,Alan,Beverages,Health Drinks,Tenkasi,06-04-2015,West,1801,0.33,720.4,Tamil Nadu,1204702
OD9672,Alan,Snacks,Noodles,Pudukottai,08-04-2015,West,978,0.24,420.54,Tamil Nadu,1204702
OD6162,Alan,Snacks,Cookies,Coimbatore,26-05-2015,West,720,0.19,64.8,Tamil Nadu,1204702
OD4705,Adavan,Oil & Masala,Spices,Karur,21-08-2018,West,1847,0.35,258.58,Tamil Nadu,1204705
OD6837,Adavan,Oil & Masala,Edible Oil & Ghee,Kanyakumari,27-08-2018,West,2147,0.18,772.92,Tamil Nadu,1204705
OD3069,Adavan,Beverages,Health Drinks,Theni,14-09-2018,West,1164,0.31,302.64,Tamil Nadu,1204705
OD4713,Esther,Fruits & Veggies,Fresh Vegetables,Virudhunagar,24-12-2016,West,923,0.15,119.99,Tamil Nadu,1204713
OD1924,Esther,Food Grains,Rice,Chennai,04-02-2017,West,1316,0.22,592.2,Tamil Nadu,1204713
OD4712,Esther,Snacks,Cookies,Nagercoil,28-05-2017,West,2283,0.28,639.24,Tamil Nadu,1204713
